"population","relationship_type","sim_id","locus","loci_set","combined_LR"
"Cauc","second_cousins",2,"SE33","expanded_20",1
"Cauc","second_cousins",2,"TH01","expanded_20",1
"Cauc","second_cousins",2,"TPOX","expanded_20",1.0601222826087
"Cauc","second_cousins",2,"vWA","expanded_20",1.0859375
"Cauc","unrelated",1,"CSF1PO","expanded_20",1
"Cauc","unrelated",1,"D10S1248","expanded_20",1
"Cauc","unrelated",1,"D12S391","expanded_20",1
"Cauc","unrelated",1,"D13S317","expanded_20",1
"Cauc","unrelated",1,"D16S539","expanded_20",1
"Cauc","unrelated",1,"D18S51","expanded_20",1
"Cauc","unrelated",1,"D19S433","expanded_20",1
"Cauc","unrelated",1,"D1S1656","expanded_20",1
"Cauc","unrelated",1,"D21S11","expanded_20",1
"Cauc","unrelated",1,"D22S1045","expanded_20",1
"Cauc","unrelated",1,"D2S1338","expanded_20",1
"Cauc","unrelated",1,"D2S441","expanded_20",1
"Cauc","unrelated",1,"D3S1358","expanded_20",1
"Cauc","unrelated",1,"D5S818","expanded_20",1
"Cauc","unrelated",1,"D6S1043","expanded_20",1
"Cauc","unrelated",1,"D7S820","expanded_20",1
"Cauc","unrelated",1,"D8S1179","expanded_20",1
"Cauc","unrelated",1,"F13A01","expanded_20",1
"Cauc","unrelated",1,"F13B","expanded_20",1
"Cauc","unrelated",1,"FESFPS","expanded_20",1
"Cauc","unrelated",1,"FGA","expanded_20",1
"Cauc","unrelated",1,"LPL","expanded_20",1
"Cauc","unrelated",1,"Penta_C","expanded_20",1
"Cauc","unrelated",1,"Penta_D","expanded_20",1
"Cauc","unrelated",1,"Penta_E","expanded_20",1
"Cauc","unrelated",1,"SE33","expanded_20",1
"Cauc","unrelated",1,"TH01","expanded_20",1
"Cauc","unrelated",1,"TPOX","expanded_20",1
"Cauc","unrelated",1,"vWA","expanded_20",1
"Cauc","unrelated",2,"CSF1PO","expanded_20",1
"Cauc","unrelated",2,"D10S1248","expanded_20",1
"Cauc","unrelated",2,"D12S391","expanded_20",1
"Cauc","unrelated",2,"D13S317","expanded_20",1
"Cauc","unrelated",2,"D16S539","expanded_20",1
"Cauc","unrelated",2,"D18S51","expanded_20",1
"Cauc","unrelated",2,"D19S433","expanded_20",1
"Cauc","unrelated",2,"D1S1656","expanded_20",1
"Cauc","unrelated",2,"D21S11","expanded_20",1
"Cauc","unrelated",2,"D22S1045","expanded_20",1
"Cauc","unrelated",2,"D2S1338","expanded_20",1
"Cauc","unrelated",2,"D2S441","expanded_20",1
"Cauc","unrelated",2,"D3S1358","expanded_20",1
"Cauc","unrelated",2,"D5S818","expanded_20",1
"Cauc","unrelated",2,"D6S1043","expanded_20",1
"Cauc","unrelated",2,"D7S820","expanded_20",1
"Cauc","unrelated",2,"D8S1179","expanded_20",1
"Cauc","unrelated",2,"F13A01","expanded_20",1
"Cauc","unrelated",2,"F13B","expanded_20",1
"Cauc","unrelated",2,"FESFPS","expanded_20",1
"Cauc","unrelated",2,"FGA","expanded_20",1
"Cauc","unrelated",2,"LPL","expanded_20",1
"Cauc","unrelated",2,"Penta_C","expanded_20",1
"Cauc","unrelated",2,"Penta_D","expanded_20",1
"Cauc","unrelated",2,"Penta_E","expanded_20",1
"Cauc","unrelated",2,"SE33","expanded_20",1
"Cauc","unrelated",2,"TH01","expanded_20",1
"Cauc","unrelated",2,"TPOX","expanded_20",1
"Cauc","unrelated",2,"vWA","expanded_20",1
"Cauc","unrelated",3,"CSF1PO","expanded_20",1
"Cauc","unrelated",3,"D10S1248","expanded_20",1
"Cauc","unrelated",3,"D12S391","expanded_20",1
"Cauc","unrelated",3,"D13S317","expanded_20",1
"Cauc","unrelated",3,"D16S539","expanded_20",1
"Cauc","unrelated",3,"D18S51","expanded_20",1
"Cauc","unrelated",3,"D19S433","expanded_20",1
"Cauc","unrelated",3,"D1S1656","expanded_20",1
"Cauc","unrelated",3,"D21S11","expanded_20",1
"Cauc","unrelated",3,"D22S1045","expanded_20",1
"Cauc","unrelated",3,"D2S1338","expanded_20",1
"Cauc","unrelated",3,"D2S441","expanded_20",1
"Cauc","unrelated",3,"D3S1358","expanded_20",1
"Cauc","unrelated",3,"D5S818","expanded_20",1
"Cauc","unrelated",3,"D6S1043","expanded_20",1
"Cauc","unrelated",3,"D7S820","expanded_20",1
"Cauc","unrelated",3,"D8S1179","expanded_20",1
"Cauc","unrelated",3,"F13A01","expanded_20",1
"Cauc","unrelated",3,"F13B","expanded_20",1
"Cauc","unrelated",3,"FESFPS","expanded_20",1
"Cauc","unrelated",3,"FGA","expanded_20",1
"Cauc","unrelated",3,"LPL","expanded_20",1
"Cauc","unrelated",3,"Penta_C","expanded_20",1
"Cauc","unrelated",3,"Penta_D","expanded_20",1
"Cauc","unrelated",3,"Penta_E","expanded_20",1
"Cauc","unrelated",3,"SE33","expanded_20",1
"Cauc","unrelated",3,"TH01","expanded_20",1
"Cauc","unrelated",3,"TPOX","expanded_20",1
"Cauc","unrelated",3,"vWA","expanded_20",1
"Cauc","unrelated",4,"CSF1PO","expanded_20",1
"Cauc","unrelated",4,"D10S1248","expanded_20",1
"Cauc","unrelated",4,"D12S391","expanded_20",1
"Cauc","unrelated",4,"D13S317","expanded_20",1
"Cauc","unrelated",4,"D16S539","expanded_20",1
"Cauc","unrelated",4,"D18S51","expanded_20",1
"Cauc","unrelated",4,"D19S433","expanded_20",1
"Cauc","unrelated",4,"D1S1656","expanded_20",1
"Cauc","unrelated",4,"D21S11","expanded_20",1
"Cauc","unrelated",4,"D22S1045","expanded_20",1
"Cauc","unrelated",4,"D2S1338","expanded_20",1
"Cauc","unrelated",4,"D2S441","expanded_20",1
"Cauc","unrelated",4,"D3S1358","expanded_20",1
"Cauc","unrelated",4,"D5S818","expanded_20",1
"Cauc","unrelated",4,"D6S1043","expanded_20",1
"Cauc","unrelated",4,"D7S820","expanded_20",1
"Cauc","unrelated",4,"D8S1179","expanded_20",1
"Cauc","unrelated",4,"F13A01","expanded_20",1
"Cauc","unrelated",4,"F13B","expanded_20",1
"Cauc","unrelated",4,"FESFPS","expanded_20",1
"Cauc","unrelated",4,"FGA","expanded_20",1
"Cauc","unrelated",4,"LPL","expanded_20",1
"Cauc","unrelated",4,"Penta_C","expanded_20",1
"Cauc","unrelated",4,"Penta_D","expanded_20",1
"Cauc","unrelated",4,"Penta_E","expanded_20",1
"Cauc","unrelated",4,"SE33","expanded_20",1
"Cauc","unrelated",4,"TH01","expanded_20",1
"Cauc","unrelated",4,"TPOX","expanded_20",1
"Cauc","unrelated",4,"vWA","expanded_20",1
"Cauc","unrelated",5,"CSF1PO","expanded_20",1
"Cauc","unrelated",5,"D10S1248","expanded_20",1
"Cauc","unrelated",5,"D12S391","expanded_20",1
"Cauc","unrelated",5,"D13S317","expanded_20",1
"Cauc","unrelated",5,"D16S539","expanded_20",1
"Cauc","unrelated",5,"D18S51","expanded_20",1
"Cauc","unrelated",5,"D19S433","expanded_20",1
"Cauc","unrelated",5,"D1S1656","expanded_20",1
"Cauc","unrelated",5,"D21S11","expanded_20",1
"Cauc","unrelated",5,"D22S1045","expanded_20",1
"Cauc","unrelated",5,"D2S1338","expanded_20",1
"Cauc","unrelated",5,"D2S441","expanded_20",1
"Cauc","unrelated",5,"D3S1358","expanded_20",1
"Cauc","unrelated",5,"D5S818","expanded_20",1
"Cauc","unrelated",5,"D6S1043","expanded_20",1
"Cauc","unrelated",5,"D7S820","expanded_20",1
"Cauc","unrelated",5,"D8S1179","expanded_20",1
"Cauc","unrelated",5,"F13A01","expanded_20",1
"Cauc","unrelated",5,"F13B","expanded_20",1
"Cauc","unrelated",5,"FESFPS","expanded_20",1
"Cauc","unrelated",5,"FGA","expanded_20",1
"Cauc","unrelated",5,"LPL","expanded_20",1
"Cauc","unrelated",5,"Penta_C","expanded_20",1
"Cauc","unrelated",5,"Penta_D","expanded_20",1
"Cauc","unrelated",5,"Penta_E","expanded_20",1
"Cauc","unrelated",5,"SE33","expanded_20",1
"Cauc","unrelated",5,"TH01","expanded_20",1
"Cauc","unrelated",5,"TPOX","expanded_20",1
"Cauc","unrelated",5,"vWA","expanded_20",1
"Hispanic","parent_child",1,"CSF1PO","expanded_20",2.10714285714286
"Hispanic","parent_child",1,"D10S1248","expanded_20",9.83333333333334
"Hispanic","parent_child",1,"D12S391","expanded_20",2.80952380952381
"Hispanic","parent_child",1,"D13S317","expanded_20",4.62923076923077
"Hispanic","parent_child",1,"D16S539","expanded_20",0.900763358778626
"Hispanic","parent_child",1,"D18S51","expanded_20",2.0344827586207
"Hispanic","parent_child",1,"D19S433","expanded_20",16.8571428571428
"Hispanic","parent_child",1,"D1S1656","expanded_20",2.8433734939759
"Hispanic","parent_child",1,"D21S11","expanded_20",1.20408163265306
"Hispanic","parent_child",1,"D22S1045","expanded_20",16.8571428571428
"Hispanic","parent_child",1,"D2S1338","expanded_20",1.29670329670329
"Hispanic","parent_child",1,"D2S441","expanded_20",11.5641521598968
"Hispanic","parent_child",1,"D3S1358","expanded_20",1.78787878787878
"Hispanic","parent_child",1,"D5S818","expanded_20",5.4575
"Hispanic","parent_child",1,"D6S1043","expanded_20",1
"Hispanic","parent_child",1,"D7S820","expanded_20",1.80152671755725
"Hispanic","parent_child",1,"D8S1179","expanded_20",1.86634158539635
"Hispanic","parent_child",1,"F13A01","expanded_20",1
"Hispanic","parent_child",1,"F13B","expanded_20",1
"Hispanic","parent_child",1,"FESFPS","expanded_20",1
"Hispanic","parent_child",1,"FGA","expanded_20",4.06896551724138
"Hispanic","parent_child",1,"LPL","expanded_20",1
"Hispanic","parent_child",1,"Penta_C","expanded_20",1
"Hispanic","parent_child",1,"Penta_D","expanded_20",1
"Hispanic","parent_child",1,"Penta_E","expanded_20",1
"Hispanic","parent_child",1,"SE33","expanded_20",1
"Hispanic","parent_child",1,"TH01","expanded_20",1
"Hispanic","parent_child",1,"TPOX","expanded_20",3.19710202461294
"Hispanic","parent_child",1,"vWA","expanded_20",5.93390804597701
"Hispanic","parent_child",2,"CSF1PO","expanded_20",1.33333333333333
"Hispanic","parent_child",2,"D10S1248","expanded_20",1.82945736434108
"Hispanic","parent_child",2,"D12S391","expanded_20",2.22641509433963
"Hispanic","parent_child",2,"D13S317","expanded_20",1.06306306306306
"Hispanic","parent_child",2,"D16S539","expanded_20",2.73187878787879
"Hispanic","parent_child",2,"D18S51","expanded_20",4
"Hispanic","parent_child",2,"D19S433","expanded_20",2.55033682634731
"Hispanic","parent_child",2,"D1S1656","expanded_20",1.68571428571428
"Hispanic","parent_child",2,"D21S11","expanded_20",2.51063829787234
"Hispanic","parent_child",2,"D22S1045","expanded_20",7.86666666666667
"Hispanic","parent_child",2,"D2S1338","expanded_20",1.29670329670329
"Hispanic","parent_child",2,"D2S441","expanded_20",7.6833148353681
"Hispanic","parent_child",2,"D3S1358","expanded_20",0.893939393939392
"Hispanic","parent_child",2,"D5S818","expanded_20",1.475
"Hispanic","parent_child",2,"D6S1043","expanded_20",1
"Hispanic","parent_child",2,"D7S820","expanded_20",0.900763358778626
"Hispanic","parent_child",2,"D8S1179","expanded_20",0.914728682170542
"Hispanic","parent_child",2,"F13A01","expanded_20",1
"Hispanic","parent_child",2,"F13B","expanded_20",1
"Hispanic","parent_child",2,"FESFPS","expanded_20",1
"Hispanic","parent_child",2,"FGA","expanded_20",2.95
"Hispanic","parent_child",2,"LPL","expanded_20",1
"Hispanic","parent_child",2,"Penta_C","expanded_20",1
"Hispanic","parent_child",2,"Penta_D","expanded_20",1
"Hispanic","parent_child",2,"Penta_E","expanded_20",1
"Hispanic","parent_child",2,"SE33","expanded_20",1
"Hispanic","parent_child",2,"TH01","expanded_20",1
"Hispanic","parent_child",2,"TPOX","expanded_20",2.68181818181818
"Hispanic","parent_child",2,"vWA","expanded_20",3.10526315789474
"Hispanic","full_siblings",1,"CSF1PO","expanded_20",3.10741341991342
"Hispanic","full_siblings",1,"D10S1248","expanded_20",0.707364341085271
"Hispanic","full_siblings",1,"D12S391","expanded_20",0.25
"Hispanic","full_siblings",1,"D13S317","expanded_20",3.79010321000612
"Hispanic","full_siblings",1,"D16S539","expanded_20",5.19476190476192
"Hispanic","full_siblings",1,"D18S51","expanded_20",0.25
"Hispanic","full_siblings",1,"D19S433","expanded_20",0.25
"Hispanic","full_siblings",1,"D1S1656","expanded_20",2.39545454545454
"Hispanic","full_siblings",1,"D21S11","expanded_20",327.260638297872
"Hispanic","full_siblings",1,"D22S1045","expanded_20",0.837064676616915
"Hispanic","full_siblings",1,"D2S1338","expanded_20",1.23333333333333
"Hispanic","full_siblings",1,"D2S441","expanded_20",21.2166464523954
"Hispanic","full_siblings",1,"D3S1358","expanded_20",1.60632183908046
"Hispanic","full_siblings",1,"D5S818","expanded_20",4.87745098039216
"Hispanic","full_siblings",1,"D6S1043","expanded_20",1
"Hispanic","full_siblings",1,"D7S820","expanded_20",1.87758620689655
"Hispanic","full_siblings",1,"D8S1179","expanded_20",0.707364341085271
"Hispanic","full_siblings",1,"F13A01","expanded_20",1
"Hispanic","full_siblings",1,"F13B","expanded_20",1
"Hispanic","full_siblings",1,"FESFPS","expanded_20",1
"Hispanic","full_siblings",1,"FGA","expanded_20",0.25
"Hispanic","full_siblings",1,"LPL","expanded_20",1
"Hispanic","full_siblings",1,"Penta_C","expanded_20",1
"Hispanic","full_siblings",1,"Penta_D","expanded_20",1
"Hispanic","full_siblings",1,"Penta_E","expanded_20",1
"Hispanic","full_siblings",1,"SE33","expanded_20",1
"Hispanic","full_siblings",1,"TH01","expanded_20",1
"Hispanic","full_siblings",1,"TPOX","expanded_20",0.25
"Hispanic","full_siblings",1,"vWA","expanded_20",1.80263157894737
"Hispanic","full_siblings",2,"CSF1PO","expanded_20",2.51488095238096
"Hispanic","full_siblings",2,"D10S1248","expanded_20",2.94925
"Hispanic","full_siblings",2,"D12S391","expanded_20",2.09375
"Hispanic","full_siblings",2,"D13S317","expanded_20",12.1803649146301
"Hispanic","full_siblings",2,"D16S539","expanded_20",1.18650793650794
"Hispanic","full_siblings",2,"D18S51","expanded_20",2.93181818181818
"Hispanic","full_siblings",2,"D19S433","expanded_20",0.25
"Hispanic","full_siblings",2,"D1S1656","expanded_20",0.960843373493974
"Hispanic","full_siblings",2,"D21S11","expanded_20",15.367247623359
"Hispanic","full_siblings",2,"D22S1045","expanded_20",8.200101010101
"Hispanic","full_siblings",2,"D2S1338","expanded_20",0.25
"Hispanic","full_siblings",2,"D2S441","expanded_20",2.28166956599313
"Hispanic","full_siblings",2,"D3S1358","expanded_20",0.696969696969696
"Hispanic","full_siblings",2,"D5S818","expanded_20",0.987499999999999
"Hispanic","full_siblings",2,"D6S1043","expanded_20",1
"Hispanic","full_siblings",2,"D7S820","expanded_20",1.87758620689655
"Hispanic","full_siblings",2,"D8S1179","expanded_20",35.5855191256831
"Hispanic","full_siblings",2,"F13A01","expanded_20",1
"Hispanic","full_siblings",2,"F13B","expanded_20",1
"Hispanic","full_siblings",2,"FESFPS","expanded_20",1
"Hispanic","full_siblings",2,"FGA","expanded_20",3.52777777777778
"Hispanic","full_siblings",2,"LPL","expanded_20",1
"Hispanic","full_siblings",2,"Penta_C","expanded_20",1
"Hispanic","full_siblings",2,"Penta_D","expanded_20",1
"Hispanic","full_siblings",2,"Penta_E","expanded_20",1
"Hispanic","full_siblings",2,"SE33","expanded_20",1
"Hispanic","full_siblings",2,"TH01","expanded_20",1
"Hispanic","full_siblings",2,"TPOX","expanded_20",0.25
"Hispanic","full_siblings",2,"vWA","expanded_20",4.27707910750506
"Hispanic","half_siblings",1,"CSF1PO","expanded_20",1.83333333333333
"Hispanic","half_siblings",1,"D10S1248","expanded_20",0.5
"Hispanic","half_siblings",1,"D12S391","expanded_20",2.11643835616438
"Hispanic","half_siblings",1,"D13S317","expanded_20",2.32813468291675
"Hispanic","half_siblings",1,"D16S539","expanded_20",1.444
"Hispanic","half_siblings",1,"D18S51","expanded_20",2.07333333333333
"Hispanic","half_siblings",1,"D19S433","expanded_20",1.06190476190476
"Hispanic","half_siblings",1,"D1S1656","expanded_20",1.59259259259259
"Hispanic","half_siblings",1,"D21S11","expanded_20",0.5
"Hispanic","half_siblings",1,"D22S1045","expanded_20",1.08706467661691
"Hispanic","half_siblings",1,"D2S1338","expanded_20",2.22083333333333
"Hispanic","half_siblings",1,"D2S441","expanded_20",1.52668713899247
"Hispanic","half_siblings",1,"D3S1358","expanded_20",1.85632183908046
"Hispanic","half_siblings",1,"D5S818","expanded_20",0.5
"Hispanic","half_siblings",1,"D6S1043","expanded_20",1
"Hispanic","half_siblings",1,"D7S820","expanded_20",0.906896551724137
"Hispanic","half_siblings",1,"D8S1179","expanded_20",4.43333333333333
"Hispanic","half_siblings",1,"F13A01","expanded_20",1
"Hispanic","half_siblings",1,"F13B","expanded_20",1
"Hispanic","half_siblings",1,"FESFPS","expanded_20",1
"Hispanic","half_siblings",1,"FGA","expanded_20",2.57017543859649
"Hispanic","half_siblings",1,"LPL","expanded_20",1
"Hispanic","half_siblings",1,"Penta_C","expanded_20",1
"Hispanic","half_siblings",1,"Penta_D","expanded_20",1
"Hispanic","half_siblings",1,"Penta_E","expanded_20",1
"Hispanic","half_siblings",1,"SE33","expanded_20",1
"Hispanic","half_siblings",1,"TH01","expanded_20",1
"Hispanic","half_siblings",1,"TPOX","expanded_20",1.01528384279476
"Hispanic","half_siblings",1,"vWA","expanded_20",2.95833333333333
"Hispanic","half_siblings",2,"CSF1PO","expanded_20",1.55357142857143
"Hispanic","half_siblings",2,"D10S1248","expanded_20",0.86875
"Hispanic","half_siblings",2,"D12S391","expanded_20",0.5
"Hispanic","half_siblings",2,"D13S317","expanded_20",1.25641025641025
"Hispanic","half_siblings",2,"D16S539","expanded_20",2.37301587301588
"Hispanic","half_siblings",2,"D18S51","expanded_20",1.28666666666667
"Hispanic","half_siblings",2,"D19S433","expanded_20",1.62380952380952
"Hispanic","half_siblings",2,"D1S1656","expanded_20",0.5
"Hispanic","half_siblings",2,"D21S11","expanded_20",5.86363636363637
"Hispanic","half_siblings",2,"D22S1045","expanded_20",2.22966878083157
"Hispanic","half_siblings",2,"D2S1338","expanded_20",1.3939393939394
"Hispanic","half_siblings",2,"D2S441","expanded_20",1.52668713899247
"Hispanic","half_siblings",2,"D3S1358","expanded_20",1.33512759170654
"Hispanic","half_siblings",2,"D5S818","expanded_20",1.18940217391304
"Hispanic","half_siblings",2,"D6S1043","expanded_20",1
"Hispanic","half_siblings",2,"D7S820","expanded_20",3.24418604651163
"Hispanic","half_siblings",2,"D8S1179","expanded_20",1.84090909090909
"Hispanic","half_siblings",2,"F13A01","expanded_20",1
"Hispanic","half_siblings",2,"F13B","expanded_20",1
"Hispanic","half_siblings",2,"FESFPS","expanded_20",1
"Hispanic","half_siblings",2,"FGA","expanded_20",0.5
"Hispanic","half_siblings",2,"LPL","expanded_20",1
"Hispanic","half_siblings",2,"Penta_C","expanded_20",1
"Hispanic","half_siblings",2,"Penta_D","expanded_20",1
"Hispanic","half_siblings",2,"Penta_E","expanded_20",1
"Hispanic","half_siblings",2,"SE33","expanded_20",1
"Hispanic","half_siblings",2,"TH01","expanded_20",1
"Hispanic","half_siblings",2,"TPOX","expanded_20",0.5
"Hispanic","half_siblings",2,"vWA","expanded_20",0.5
"Hispanic","cousins",1,"CSF1PO","expanded_20",1.07007575757576
"Hispanic","cousins",1,"D10S1248","expanded_20",1.10368217054264
"Hispanic","cousins",1,"D12S391","expanded_20",1.3359375
"Hispanic","cousins",1,"D13S317","expanded_20",0.875
"Hispanic","cousins",1,"D16S539","expanded_20",0.993
"Hispanic","cousins",1,"D18S51","expanded_20",1.375
"Hispanic","cousins",1,"D19S433","expanded_20",1.10546875
"Hispanic","cousins",1,"D1S1656","expanded_20",1.29642857142857
"Hispanic","cousins",1,"D21S11","expanded_20",1.12083333333333
"Hispanic","cousins",1,"D22S1045","expanded_20",1.05378787878788
"Hispanic","cousins",1,"D2S1338","expanded_20",0.875
"Hispanic","cousins",1,"D2S441","expanded_20",0.875
"Hispanic","cousins",1,"D3S1358","expanded_20",0.97203947368421
"Hispanic","cousins",1,"D5S818","expanded_20",1.059375
"Hispanic","cousins",1,"D6S1043","expanded_20",1
"Hispanic","cousins",1,"D7S820","expanded_20",0.976724137931034
"Hispanic","cousins",1,"D8S1179","expanded_20",1.35860655737705
"Hispanic","cousins",1,"F13A01","expanded_20",1
"Hispanic","cousins",1,"F13B","expanded_20",1
"Hispanic","cousins",1,"FESFPS","expanded_20",1
"Hispanic","cousins",1,"FGA","expanded_20",0.875
"Hispanic","cousins",1,"LPL","expanded_20",1
"Hispanic","cousins",1,"Penta_C","expanded_20",1
"Hispanic","cousins",1,"Penta_D","expanded_20",1
"Hispanic","cousins",1,"Penta_E","expanded_20",1
"Hispanic","cousins",1,"SE33","expanded_20",1
"Hispanic","cousins",1,"TH01","expanded_20",1
"Hispanic","cousins",1,"TPOX","expanded_20",0.939410480349345
"Hispanic","cousins",1,"vWA","expanded_20",1.26544117647059
"Hispanic","cousins",2,"CSF1PO","expanded_20",0.875
"Hispanic","cousins",2,"D10S1248","expanded_20",1.24375
"Hispanic","cousins",2,"D12S391","expanded_20",0.875
"Hispanic","cousins",2,"D13S317","expanded_20",0.875
"Hispanic","cousins",2,"D16S539","expanded_20",1.10019083969466
"Hispanic","cousins",2,"D18S51","expanded_20",1.07166666666667
"Hispanic","cousins",2,"D19S433","expanded_20",1.01547619047619
"Hispanic","cousins",2,"D1S1656","expanded_20",0.875
"Hispanic","cousins",2,"D21S11","expanded_20",1.13985128935295
"Hispanic","cousins",2,"D22S1045","expanded_20",1.05378787878788
"Hispanic","cousins",2,"D2S1338","expanded_20",0.875
"Hispanic","cousins",2,"D2S441","expanded_20",0.979609929078014
"Hispanic","cousins",2,"D3S1358","expanded_20",1.09848484848485
